Topic,Model1,Model2,AverageSimilarity
97,openai4m_snp,openai4m_lnp,0.6326586
97,openai4m_snp,openai4m_snp,0.7171437
97,openai4m_snp,openai4o_lnp,0.5955217
97,openai4m_snp,openai4o_snp,0.7201886
97,openai4o_lnp,flan_lnp,0.5543854
97,openai4o_lnp,flan_snp,0.5543854
97,openai4o_lnp,openai4m_lnp,0.65714914
97,openai4o_lnp,openai4m_snp,0.5955217
97,openai4o_lnp,openai4o_lnp,0.7079816
97,openai4o_lnp,openai4o_snp,0.64240146
97,openai4o_snp,flan_lnp,0.65596944
97,openai4o_snp,flan_snp,0.65596956
97,openai4o_snp,openai4m_lnp,0.6551269
97,openai4o_snp,openai4m_snp,0.7201886
97,openai4o_snp,openai4o_lnp,0.64240146
97,openai4o_snp,openai4o_snp,0.7942067
98,flan_lnp,flan_lnp,0.835757
98,flan_lnp,flan_snp,0.835757
98,flan_lnp,openai4m_lnp,0.44540566
98,flan_lnp,openai4m_snp,0.580182
98,flan_lnp,openai4o_lnp,0.46053132
98,flan_lnp,openai4o_snp,0.5985014
98,flan_snp,flan_lnp,0.835757
98,flan_snp,flan_snp,0.835757
98,flan_snp,openai4m_lnp,0.44540566
98,flan_snp,openai4m_snp,0.580182
98,flan_snp,openai4o_lnp,0.46053132
98,flan_snp,openai4o_snp,0.5985014
98,openai4m_lnp,flan_lnp,0.44540566
98,openai4m_lnp,flan_snp,0.44540566
98,openai4m_lnp,openai4m_lnp,0.79220176
98,openai4m_lnp,openai4m_snp,0.5736319
98,openai4m_lnp,openai4o_lnp,0.76042145
98,openai4m_lnp,openai4o_snp,0.53632444
98,openai4m_snp,flan_lnp,0.580182
98,openai4m_snp,flan_snp,0.580182
98,openai4m_snp,openai4m_lnp,0.5736319
98,openai4m_snp,openai4m_snp,0.7349835
98,openai4m_snp,openai4o_lnp,0.5709493
98,openai4m_snp,openai4o_snp,0.71928877
98,openai4o_lnp,flan_lnp,0.46053132
98,openai4o_lnp,flan_snp,0.46053132
98,openai4o_lnp,openai4m_lnp,0.76042145
98,openai4o_lnp,openai4m_snp,0.5709493
98,openai4o_lnp,openai4o_lnp,0.7358387
98,openai4o_lnp,openai4o_snp,0.5375587
98,openai4o_snp,flan_lnp,0.5985014
98,openai4o_snp,flan_snp,0.5985014
98,openai4o_snp,openai4m_lnp,0.5363245
98,openai4o_snp,openai4m_snp,0.71928877
98,openai4o_snp,openai4o_lnp,0.53755873
98,openai4o_snp,openai4o_snp,0.72126406
99,flan_lnp,flan_lnp,0.85236573
99,flan_lnp,flan_snp,0.85236573
99,flan_lnp,openai4m_lnp,0.661769
99,flan_lnp,openai4m_snp,0.7749651
99,flan_lnp,openai4o_lnp,0.61830777
99,flan_lnp,openai4o_snp,0.48465863
99,flan_snp,flan_lnp,0.85236573
99,flan_snp,flan_snp,0.85236573
99,flan_snp,openai4m_lnp,0.661769
99,flan_snp,openai4m_snp,0.7749651
99,flan_snp,openai4o_lnp,0.61830777
99,flan_snp,openai4o_snp,0.48465863
99,openai4m_lnp,flan_lnp,0.661769
99,openai4m_lnp,flan_snp,0.661769
99,openai4m_lnp,openai4m_lnp,0.9182431
99,openai4m_lnp,openai4m_snp,0.6263576
99,openai4m_lnp,openai4o_lnp,0.899674
99,openai4m_lnp,openai4o_snp,0.5355741
99,openai4m_snp,flan_lnp,0.7749651
99,openai4m_snp,flan_snp,0.7749651
99,openai4m_snp,openai4m_lnp,0.6263577
99,openai4m_snp,openai4m_snp,0.80133164
99,openai4m_snp,openai4o_lnp,0.5770588
99,openai4m_snp,openai4o_snp,0.46726948
99,openai4o_lnp,flan_lnp,0.61830777
99,openai4o_lnp,flan_snp,0.61830777
99,openai4o_lnp,openai4m_lnp,0.89967394
99,openai4o_lnp,openai4m_snp,0.5770588
99,openai4o_lnp,openai4o_lnp,0.89047045
99,openai4o_lnp,openai4o_snp,0.51673967
99,openai4o_snp,flan_lnp,0.48465863
99,openai4o_snp,flan_snp,0.48465863
99,openai4o_snp,openai4m_lnp,0.535574
99,openai4o_snp,openai4m_snp,0.4672695
99,openai4o_snp,openai4o_lnp,0.51673967
99,openai4o_snp,openai4o_snp,0.632975
100,flan_lnp,flan_lnp,0.8204697
100,flan_lnp,flan_snp,0.8204697
100,flan_lnp,openai4m_lnp,0.17149743
100,flan_lnp,openai4m_snp,0.551199
100,flan_lnp,openai4o_lnp,0.19229135
100,flan_lnp,openai4o_snp,0.22842366
100,flan_snp,flan_lnp,0.8204697
100,flan_snp,flan_snp,0.8204697
100,flan_snp,openai4m_lnp,0.17149743
100,flan_snp,openai4m_snp,0.551199
100,flan_snp,openai4o_lnp,0.19229135
100,flan_snp,openai4o_snp,0.22842366
100,openai4m_lnp,flan_lnp,0.17149746
100,openai4m_lnp,flan_snp,0.17149746
100,openai4m_lnp,openai4m_lnp,0.8287495
100,openai4m_lnp,openai4m_snp,0.34421253
100,openai4m_lnp,openai4o_lnp,0.7815672
100,openai4m_lnp,openai4o_snp,0.6155339
100,openai4m_snp,flan_lnp,0.551199
100,openai4m_snp,flan_snp,0.551199
100,openai4m_snp,openai4m_lnp,0.34421253
100,openai4m_snp,openai4m_snp,0.49499986
100,openai4m_snp,openai4o_lnp,0.34465432
100,openai4m_snp,openai4o_snp,0.34160274
100,openai4o_lnp,flan_lnp,0.19229135
100,openai4o_lnp,flan_snp,0.19229135
100,openai4o_lnp,openai4m_lnp,0.78156734
100,openai4o_lnp,openai4m_snp,0.34465426
100,openai4o_lnp,openai4o_lnp,0.7608752
100,openai4o_lnp,openai4o_snp,0.5691024
100,openai4o_snp,flan_lnp,0.22842364
100,openai4o_snp,flan_snp,0.22842364
100,openai4o_snp,openai4m_lnp,0.61553395
100,openai4o_snp,openai4m_snp,0.34160277
100,openai4o_snp,openai4o_lnp,0.56910235
100,openai4o_snp,openai4o_snp,0.5544238
101,flan_lnp,flan_lnp,0.8204698
101,flan_lnp,flan_snp,0.8204698
101,flan_lnp,openai4m_lnp,0.3684451
101,flan_lnp,openai4m_snp,0.39770973
101,flan_lnp,openai4o_lnp,0.3292257
101,flan_lnp,openai4o_snp,0.3855697
101,flan_snp,flan_lnp,0.8204698
101,flan_snp,flan_snp,0.8204698
101,flan_snp,openai4m_lnp,0.3684451
101,flan_snp,openai4m_snp,0.39770973
101,flan_snp,openai4o_lnp,0.3292257
101,flan_snp,openai4o_snp,0.3855697
101,openai4m_lnp,flan_lnp,0.3684451
101,openai4m_lnp,flan_snp,0.3684451
101,openai4m_lnp,openai4m_lnp,0.83920753
101,openai4m_lnp,openai4m_snp,0.6909228
101,openai4m_lnp,openai4o_lnp,0.7892661
101,openai4m_lnp,openai4o_snp,0.7385185
101,openai4m_snp,flan_lnp,0.39770973
101,openai4m_snp,flan_snp,0.39770973
101,openai4m_snp,openai4m_lnp,0.6909227
101,openai4m_snp,openai4m_snp,0.7869971
101,openai4m_snp,openai4o_lnp,0.66638243
101,openai4m_snp,openai4o_snp,0.77006835
101,openai4o_lnp,flan_lnp,0.3292257
101,openai4o_lnp,flan_snp,0.3292257
101,openai4o_lnp,openai4m_lnp,0.78926605
101,openai4o_lnp,openai4m_snp,0.66638243
101,openai4o_lnp,openai4o_lnp,0.8005779
101,openai4o_lnp,openai4o_snp,0.7094266
101,openai4o_snp,flan_lnp,0.38556972
101,openai4o_snp,flan_snp,0.38556972
101,openai4o_snp,openai4m_lnp,0.7385185
101,openai4o_snp,openai4m_snp,0.7700684
101,openai4o_snp,openai4o_lnp,0.7094264
101,openai4o_snp,openai4o_snp,0.7977107
102,flan_lnp,flan_lnp,0.9259066
102,flan_lnp,flan_snp,0.9259066
102,flan_lnp,openai4m_lnp,0.4119541
102,flan_lnp,openai4m_snp,0.5735014
102,flan_lnp,openai4o_lnp,0.4348085
102,flan_lnp,openai4o_snp,0.5938617
102,flan_snp,flan_lnp,0.9259066
102,flan_snp,flan_snp,0.9259066
102,flan_snp,openai4m_lnp,0.4119541
102,flan_snp,openai4m_snp,0.5735014
102,flan_snp,openai4o_lnp,0.4348085
102,flan_snp,openai4o_snp,0.5938617
102,openai4m_lnp,flan_lnp,0.4119541
102,openai4m_lnp,flan_snp,0.4119541
102,openai4m_lnp,openai4m_lnp,0.8380049
102,openai4m_lnp,openai4m_snp,0.46793813
102,openai4m_lnp,openai4o_lnp,0.79271424
102,openai4m_lnp,openai4o_snp,0.5682491
102,openai4m_snp,flan_lnp,0.5735014
102,openai4m_snp,flan_snp,0.5735014
102,openai4m_snp,openai4m_lnp,0.46793813
102,openai4m_snp,openai4m_snp,0.7979385
102,openai4m_snp,openai4o_lnp,0.47483176
102,openai4m_snp,openai4o_snp,0.5730126
102,openai4o_lnp,flan_lnp,0.4348085
102,openai4o_lnp,flan_snp,0.4348085
102,openai4o_lnp,openai4m_lnp,0.7927142
102,openai4o_lnp,openai4m_snp,0.47483173
102,openai4o_lnp,openai4o_lnp,0.77597016
102,openai4o_lnp,openai4o_snp,0.6236658
102,openai4o_snp,flan_lnp,0.5938617
102,openai4o_snp,flan_snp,0.5938617
102,openai4o_snp,openai4m_lnp,0.5682491
102,openai4o_snp,openai4m_snp,0.5730126
102,openai4o_snp,openai4o_lnp,0.6236658
102,openai4o_snp,openai4o_snp,0.86329275
103,flan_lnp,flan_lnp,0.88289094
103,flan_lnp,flan_snp,0.88289094
103,flan_lnp,openai4m_lnp,0.6354859
103,flan_lnp,openai4m_snp,0.70562667
103,flan_lnp,openai4o_lnp,0.5355804
103,flan_lnp,openai4o_snp,0.61632925
103,flan_snp,flan_lnp,0.88289094
103,flan_snp,flan_snp,0.88289094
103,flan_snp,openai4m_lnp,0.6354859
103,flan_snp,openai4m_snp,0.70562667
103,flan_snp,openai4o_lnp,0.5355804
103,flan_snp,openai4o_snp,0.61632925
103,openai4m_lnp,flan_lnp,0.6354859
103,openai4m_lnp,flan_snp,0.6354859
103,openai4m_lnp,openai4m_lnp,0.6648488
103,openai4m_lnp,openai4m_snp,0.5660848
103,openai4m_lnp,openai4o_lnp,0.64277387
103,openai4m_lnp,openai4o_snp,0.6454418
103,openai4m_snp,flan_lnp,0.7056266
103,openai4m_snp,flan_snp,0.7056266
103,openai4m_snp,openai4m_lnp,0.5660848
103,openai4m_snp,openai4m_snp,0.6201637
103,openai4m_snp,openai4o_lnp,0.48755643
103,openai4m_snp,openai4o_snp,0.5871738
103,openai4o_lnp,flan_lnp,0.5355804
103,openai4o_lnp,flan_snp,0.5355804
103,openai4o_lnp,openai4m_lnp,0.64277387
103,openai4o_lnp,openai4m_snp,0.48755643
103,openai4o_lnp,openai4o_lnp,0.71288663
103,openai4o_lnp,openai4o_snp,0.62891924
103,openai4o_snp,flan_lnp,0.6163294
103,openai4o_snp,flan_snp,0.6163294
103,openai4o_snp,openai4m_lnp,0.64544165
103,openai4o_snp,openai4m_snp,0.5871738
103,openai4o_snp,openai4o_lnp,0.62891924
103,openai4o_snp,openai4o_snp,0.80470103
104,flan_lnp,flan_lnp,1.0
104,flan_lnp,flan_snp,1.0
104,flan_lnp,openai4m_lnp,0.78313285
104,flan_lnp,openai4m_snp,0.84162045
104,flan_lnp,openai4o_lnp,0.5091437
104,flan_lnp,openai4o_snp,0.6769485
104,flan_snp,flan_lnp,1.0
104,flan_snp,flan_snp,1.0
104,flan_snp,openai4m_lnp,0.78313285
104,flan_snp,openai4m_snp,0.84162045
104,flan_snp,openai4o_lnp,0.5091437
104,flan_snp,openai4o_snp,0.6769485
104,openai4m_lnp,flan_lnp,0.78313285
104,openai4m_lnp,flan_snp,0.78313285
104,openai4m_lnp,openai4m_lnp,0.8506105
104,openai4m_lnp,openai4m_snp,0.72123003
104,openai4m_lnp,openai4o_lnp,0.76169026
104,openai4m_lnp,openai4o_snp,0.7378863
104,openai4m_snp,flan_lnp,0.84162045
104,openai4m_snp,flan_snp,0.84162045
104,openai4m_snp,openai4m_lnp,0.72123003
104,openai4m_snp,openai4m_snp,0.7885361
104,openai4m_snp,openai4o_lnp,0.54590595
104,openai4m_snp,openai4o_snp,0.69916373
104,openai4o_lnp,flan_lnp,0.5091437
104,openai4o_lnp,flan_snp,0.5091437
104,openai4o_lnp,openai4m_lnp,0.7616904
104,openai4o_lnp,openai4m_snp,0.54590595
104,openai4o_lnp,openai4o_lnp,0.9977944
104,openai4o_lnp,openai4o_snp,0.7669089
104,openai4o_snp,flan_lnp,0.6769485
104,openai4o_snp,flan_snp,0.6769485
104,openai4o_snp,openai4m_lnp,0.7378863
104,openai4o_snp,openai4m_snp,0.69916373
104,openai4o_snp,openai4o_lnp,0.7669089
104,openai4o_snp,openai4o_snp,0.9914004
